"filename","mis"
"omp_32_rmat_MIS_OMP_V_Topo_Push_IntType_Atomic_NonDeterm_Default_NoBoundsBug.cpp
","1.458109"
"omp_32_rmat_MIS_OMP_V_Topo_Push_IntType_Atomic_CopyDeterm_Dynamic_NoBoundsBug.cpp
","0.021837"
"omp_32_rmat_MIS_OMP_V_Topo_Push_IntType_Atomic_MergeDeterm_Dynamic_NoBoundsBug.cpp
","0.021563"
"omp_32_rmat_MIS_OMP_V_Topo_Push_IntType_Atomic_MergeDeterm_Default_NoBoundsBug.cpp
","0.125758"
"omp_32_rmat_MIS_OMP_V_Topo_Pull_IntType_Atomic_NonDeterm_Dynamic_NoBoundsBug.cpp
","0.006360"
"omp_32_rmat_MIS_OMP_V_Topo_Pull_IntType_Atomic_CopyDeterm_Default_NoBoundsBug.cpp
","0.019502"
"omp_32_rmat_MIS_OMP_V_Topo_Pull_IntType_Atomic_CopyDeterm_Dynamic_NoBoundsBug.cpp
","0.003244"
"omp_32_rmat_MIS_OMP_V_Topo_Pull_IntType_Atomic_MergeDeterm_Dynamic_NoBoundsBug.cpp
","0.003573"
"omp_32_rmat_MIS_OMP_V_Topo_Pull_IntType_Atomic_MergeDeterm_Default_NoBoundsBug.cpp
","0.019944"
"omp_32_rmat_MIS_OMP_V_Topo_Pull_IntType_Atomic_NonDeterm_Default_NoBoundsBug.cpp
","0.021699"
"omp_32_co_MIS_OMP_E_Data_IntType_Atomic_CopyDeterm_Dynamic_NoFieldBug.cpp
","0.004371"
"omp_32_co_MIS_OMP_E_Data_IntType_Atomic_CopyDeterm_Default_NoFieldBug.cpp
","0.016412"
"omp_32_co_MIS_OMP_E_Data_IntType_Atomic_NonDeterm_Dynamic_NoFieldBug.cpp
","0.004280"
"omp_32_co_MIS_OMP_E_Data_IntType_Atomic_MergeDeterm_Dynamic_NoFieldBug.cpp
","0.004263"
"omp_32_co_MIS_OMP_E_Data_IntType_Atomic_MergeDeterm_Default_NoFieldBug.cpp
","0.008689"
"omp_32_co_MIS_OMP_E_Data_IntType_Atomic_NonDeterm_Default_NoFieldBug.cpp
","0.018370"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Dynamic_NoBoundsBug_Block.cpp
","0.000954"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Default_NoBoundsBug.cpp
","0.268859"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_MergeDeterm_Default_NoBoundsBug_Cyclic.cpp
","0.275115"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Dynamic_NoBoundsBug.cpp
","0.000962"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Dynamic_NoBoundsBug.cpp
","0.001222"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Default_NoBoundsBug_Cyclic.cpp
","0.282426"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Default_NoBoundsBug.cpp
","0.285132"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Default_NoBoundsBug_Cyclic.cpp
","0.271059"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Dynamic_NoBoundsBug_Block.cpp
","0.001186"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_MergeDeterm_Dynamic_NoBoundsBug.cpp
","0.000943"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_MergeDeterm_Dynamic_NoBoundsBug_Cyclic.cpp
","0.000993"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Default_NoBoundsBug_Block.cpp
","0.268845"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Default_NoBoundsBug_Block.cpp
","0.284197"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Dynamic_NoBoundsBug_Cyclic.cpp
","0.001216"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_MergeDeterm_Dynamic_NoBoundsBug_Block.cpp
","0.000978"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_MergeDeterm_Default_NoBoundsBug.cpp
","0.276360"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_MergeDeterm_Default_NoBoundsBug_Block.cpp
","0.277170"
"omp_32_co_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Dynamic_NoBoundsBug_Cyclic.cpp
","0.000972"
"omp_32_co_MIS_OMP_V_Data_Push_IntType_Atomic_CopyDeterm_Default_NoFieldBug.cpp
","0.712451"
"omp_32_co_MIS_OMP_V_Data_Push_IntType_Atomic_NonDeterm_Dynamic_NoFieldBug.cpp
","0.111237"
"omp_32_co_MIS_OMP_V_Data_Push_IntType_Atomic_MergeDeterm_Default_NoFieldBug.cpp
","0.223182"
