"filename","mis"
"rmat_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_Atomic_Block.cu
","0.111492"
"rmat_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_Atomic_Block.cu
","0.079625"
"rmat_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_CudaAtomic_Warp.cu
","0.068453"
"rmat_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_Atomic_Thread.cu
","1.788343"
"rmat_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_CudaAtomic_Block.cu
","0.011830"
"rmat_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_CudaAtomic_Block.cu
","0.018368"
"rmat_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_CudaAtomic_Thread.cu
","0.206661"
"rmat_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_CudaAtomic_Warp.cu
","0.064169"
"rmat_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_Atomic_Thread.cu
","2.599502"
"rmat_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu
","0.278206"
"rmat_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_Atomic_Warp.cu
","1.237319"
"rmat_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_CudaAtomic_Warp.cu
","0.042517"
"rmat_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_Atomic_Thread.cu
","0.837009"
"rmat_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Warp.cu
","0.104033"
"soc_3090_MIS_CUDA_E_Data_push_Determ_IntType_Persist_Atomic_Thread.cu
","1.592864"
"soc_3090_MIS_CUDA_E_Data_push_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu
","1.023875"
"soc_3090_MIS_CUDA_E_Data_push_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu
","0.890184"
"soc_3090_MIS_CUDA_E_Data_push_Determ_IntType_NonPersist_Atomic_Thread.cu
","2.260384"
"soc_3090_MIS_CUDA_E_Data_push_Determ_IntType_NonPersist_CudaAtomic_Thread.cu
","0.917752"
"soc_3090_MIS_CUDA_E_Data_push_NonDeterm_IntType_NonPersist_Atomic_Thread.cu
","2.701843"
"soc_3090_MIS_CUDA_E_Data_push_NonDeterm_IntType_Persist_Atomic_Thread.cu
","2.006097"
"soc_3090_MIS_CUDA_E_Data_push_Determ_IntType_Persist_CudaAtomic_Thread.cu
","0.793725"
"soc_3090_MIS_CUDA_E_Topo_push_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu
","0.105502"
