"filename","tc"
"co_3090TC_E_Warp_NonPersist_Reduction_IntType_Atomic.cu
","1.311680"
"co_3090TC_E_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.196212"
"co_3090TC_E_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.216947"
"co_3090TC_E_Block_Persist_Reduction_IntType_Atomic.cu
","0.221307"
"co_3090TC_E_Thread_NonPersist_GlobalAdd_IntType_Atomic.cu
","1.221080"
"co_3090TC_E_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.959935"
"co_3090TC_E_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","1.078272"
"co_3090TC_E_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.143460"
"co_3090TC_E_Thread_NonPersist_Reduction_IntType_Atomic.cu
","0.970817"
"co_3090TC_E_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","1.362621"
"co_3090TC_E_Thread_Persist_BlockAdd_IntType_Atomic.cu
","1.078462"
"co_3090TC_E_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","1.003603"
"co_3090TC_E_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.279364"
"co_3090TC_E_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","1.513673"
"co_3090TC_E_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","1.018657"
"co_3090TC_E_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","1.128648"
"co_3090TC_E_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.089890"
"co_3090TC_E_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.836205"
"co_3090TC_E_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.080702"
"co_3090TC_E_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.222380"
"co_3090TC_E_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","1.558718"
"co_3090TC_V_Warp_Persist_Reduction_IntType_Atomic.cu
","0.228067"
"co_3090TC_V_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.490887"
"co_3090TC_V_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.302498"
"co_3090TC_V_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.561660"
"co_3090TC_V_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","0.106538"
"co_3090TC_V_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","0.227177"
"co_3090TC_V_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","0.120354"
"co_3090TC_V_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.119964"
"co_3090TC_V_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.388639"
