"filename","tc"
"_omp_32_co_TC_OMP_E_IntType_GlobalAdd_Default.cpp
","0.019739"
"_omp_32_co_TC_OMP_E_IntType_AtomicAdd_Dynamic.cpp
","0.010583"
"_omp_32_co_TC_OMP_E_IntType_Reduction_Default.cpp
","0.076598"
"_omp_32_co_TC_OMP_E_IntType_AtomicAdd_Default.cpp
","0.019822"
"_omp_32_co_TC_OMP_E_IntType_GlobalAdd_Dynamic.cpp
","0.010986"
"_omp_32_co_TC_OMP_E_IntType_ClauseRed_Default.cpp
","0.074800"
"_omp_32_co_TC_OMP_E_IntType_ClauseRed_Dynamic.cpp
","0.015169"
"_omp_32_co_TC_OMP_E_IntType_Reduction_Dynamic.cpp
","0.015388"
"_omp_32_co_TC_OMP_E_IntType_CriticalRed_Default.cpp
","0.001575"
"_omp_32_co_TC_OMP_V_IntType_Reduction_Default.cpp
","0.089340"
"_omp_32_co_TC_OMP_V_IntType_CriticalRed_Default.cpp
","0.043822"
"_omp_32_co_TC_OMP_V_IntType_ClauseRed_Dynamic.cpp
","0.318888"
"_omp_32_co_TC_OMP_V_IntType_Reduction_Dynamic.cpp
","0.315121"
"_omp_32_co_TC_OMP_V_IntType_CriticalRed_Dynamic.cpp
","0.043853"
"_omp_32_co_TC_OMP_V_IntType_GlobalAdd_Default.cpp
","0.095155"
"_omp_32_co_TC_OMP_V_IntType_GlobalAdd_Dynamic.cpp
","0.246889"
"_omp_32_co_TC_OMP_V_IntType_ClauseRed_Default.cpp
","0.089242"
"_omp_32_co_TC_OMP_V_IntType_AtomicAdd_Default.cpp
","0.095077"
"_omp_32_co_TC_OMP_V_IntType_AtomicAdd_Dynamic.cpp
","0.244581"
"_omp_32_soc_TC_OMP_E_IntType_CriticalRed_Dynamic.cpp
","0.001405"
"_omp_32_soc_TC_OMP_E_IntType_GlobalAdd_Default.cpp
","0.017762"
"_omp_32_soc_TC_OMP_E_IntType_AtomicAdd_Dynamic.cpp
","0.010945"
"_omp_32_soc_TC_OMP_E_IntType_Reduction_Default.cpp
","0.028741"
"_omp_32_soc_TC_OMP_E_IntType_AtomicAdd_Default.cpp
","0.018060"
"_omp_32_soc_TC_OMP_E_IntType_GlobalAdd_Dynamic.cpp
","0.010588"
"_omp_32_soc_TC_OMP_E_IntType_ClauseRed_Default.cpp
","0.028341"
"_omp_32_soc_TC_OMP_E_IntType_ClauseRed_Dynamic.cpp
","0.015261"
"_omp_32_soc_TC_OMP_E_IntType_Reduction_Dynamic.cpp
","0.015102"
"_omp_32_soc_TC_OMP_E_IntType_CriticalRed_Default.cpp
","0.001818"
"_omp_32_soc_TC_OMP_V_IntType_Reduction_Default.cpp
","0.010504"
"_omp_32_soc_TC_OMP_V_IntType_CriticalRed_Default.cpp
","0.008888"
"_omp_32_soc_TC_OMP_V_IntType_ClauseRed_Dynamic.cpp
","0.104578"
"_omp_32_soc_TC_OMP_V_IntType_Reduction_Dynamic.cpp
","0.102843"
"_omp_32_soc_TC_OMP_V_IntType_CriticalRed_Dynamic.cpp
","0.012930"
"_omp_32_soc_TC_OMP_V_IntType_GlobalAdd_Default.cpp
","0.010428"
"_omp_32_soc_TC_OMP_V_IntType_GlobalAdd_Dynamic.cpp
","0.084679"
"_omp_32_soc_TC_OMP_V_IntType_ClauseRed_Default.cpp
","0.010525"
"_omp_32_soc_TC_OMP_V_IntType_AtomicAdd_Default.cpp
","0.010448"
"_omp_32_soc_TC_OMP_V_IntType_AtomicAdd_Dynamic.cpp
","0.077751"
